KeyValue	PolygonCode	Date	Precipitation	TMean	TMax	TMin	RelativeHumidityMean	Irradiation 	       WindSpeed	DAS
ClimateID0	12345	31/03/2018	0.11	7.40	12.55	0.47	69.70	11.90	1.48	90.00
ClimateID0	12345	01/04/2018	0.11	5.95	8.81	2.85	80.25	5.85	2.57	91.00
ClimateID0	12345	02/04/2018	0.00	9.06	15.13	2.90	62.31	9.04	2.76	92.00
ClimateID0	12345	03/04/2018	0.11	12.84	18.76	9.92	60.45	8.48	4.06	93.00
ClimateID0	12345	04/04/2018	0.55	11.05	13.51	6.69	72.00	6.31	3.01	94.00
ClimateID0	12345	05/04/2018	0.22	6.90	9.76	-0.21	73.58	8.28	3.31	95.00
ClimateID0	12345	06/04/2018	0.11	7.58	14.61	-0.46	59.59	19.81	4.26	96.00
ClimateID0	12345	07/04/2018	0.00	14.29	23.80	6.71	48.56	19.45	3.58	97.00
ClimateID0	12345	08/04/2018	0.00	16.33	24.23	10.13	51.27	15.30	2.06	98.00
ClimateID0	12345	09/04/2018	0.00	13.28	18.48	6.97	71.24	10.42	1.25	99.00
ClimateID0	12345	10/04/2018	14.52	13.16	18.89	9.63	73.59	8.95	1.28	100.00
ClimateID0	12345	11/04/2018	10.23	10.36	14.42	5.87	86.06	9.12	0.98	101.00
ClimateID0	12345	12/04/2018	0.00	11.36	19.14	4.04	79.29	13.22	1.39	102.00
ClimateID0	12345	13/04/2018	0.00	10.20	15.02	3.41	77.16	7.80	0.87	103.00
ClimateID0	12345	14/04/2018	0.00	13.89	19.65	7.70	69.42	12.04	1.23	104.00
ClimateID0	12345	15/04/2018	8.47	13.94	19.02	9.88	74.53	15.93	1.32	105.00
ClimateID0	12345	16/04/2018	0.00	12.39	17.47	6.93	72.74	16.02	1.54	106.00
ClimateID0	12345	17/04/2018	0.00	13.52	23.03	4.01	65.79	21.53	1.44	107.00
ClimateID0	12345	18/04/2018	0.00	15.96	25.76	5.98	58.82	22.01	1.51	108.00
ClimateID0	12345	19/04/2018	0.00	18.55	27.24	9.41	51.04	22.07	2.47	109.00
ClimateID0	12345	20/04/2018	0.00	19.08	27.39	10.48	54.20	21.21	1.50	110.00
ClimateID0	12345	21/04/2018	0.00	17.53	24.45	10.42	65.09	20.42	1.23	111.00
ClimateID0	12345	22/04/2018	0.00	20.39	28.52	10.97	54.97	20.02	2.87	112.00
ClimateID0	12345	23/04/2018	0.11	16.25	20.61	10.08	61.78	18.94	2.44	113.00
ClimateID0	12345	24/04/2018	0.00	13.06	19.55	5.68	69.77	13.63	1.50	114.00
ClimateID0	12345	25/04/2018	0.66	13.53	17.09	8.05	59.83	14.16	3.15	115.00
ClimateID0	12345	26/04/2018	0.00	10.26	15.24	6.99	57.28	15.78	3.29	116.00
ClimateID0	12345	27/04/2018	0.00	12.12	19.27	2.73	55.33	21.30	2.40	117.00
ClimateID0	12345	28/04/2018	0.00	13.31	17.96	8.23	55.80	16.68	2.62	118.00
ClimateID0	12345	29/04/2018	11.00	13.51	22.53	4.24	78.59	16.47	1.95	119.00
ClimateID0	12345	30/04/2018	2.20	11.23	13.82	6.40	73.31	8.88	3.96	120.00
ClimateID0	12345	01/05/2018	0.00	8.44	13.41	2.56	61.07	17.24	3.28	121.00
ClimateID0	12345	02/05/2018	0.00	10.76	16.94	1.90	60.38	19.58	1.97	122.00
ClimateID0	12345	03/05/2018	0.00	11.56	16.60	4.82	59.34	20.34	2.06	123.00
ClimateID0	12345	04/05/2018	0.00	11.56	21.05	1.31	61.57	25.06	1.44	124.00
ClimateID0	12345	05/05/2018	0.00	14.34	24.36	2.52	56.06	25.15	1.40	125.00
ClimateID0	12345	06/05/2018	0.00	16.91	26.51	6.24	49.36	25.91	1.75	126.00
ClimateID0	12345	07/05/2018	0.00	16.80	25.77	6.44	56.53	26.00	1.57	127.00
ClimateID0	12345	08/05/2018	0.00	17.59	26.69	6.83	56.24	26.00	1.78	128.00
ClimateID0	12345	09/05/2018	0.00	18.82	27.09	8.80	56.12	24.92	1.51	129.00
ClimateID0	12345	10/05/2018	0.00	14.13	18.17	11.87	70.13	9.26	2.49	130.00
ClimateID0	12345	11/05/2018	0.00	13.98	20.83	5.91	63.86	19.06	1.49	131.00
ClimateID0	12345	12/05/2018	0.00	16.58	23.39	8.32	61.26	23.01	1.65	132.00
ClimateID0	12345	13/05/2018	9.13	13.26	17.41	11.05	88.96	3.26	2.26	133.00
ClimateID0	12345	14/05/2018	12.43	15.21	23.96	10.98	84.10	14.80	2.40	134.00
ClimateID0	12345	15/05/2018	0.00	15.79	23.60	6.20	64.83	22.35	1.48	135.00
ClimateID0	12345	16/05/2018	15.07	14.77	19.00	11.83	78.54	13.46	1.75	136.00
ClimateID0	12345	17/05/2018	0.11	11.90	17.55	8.01	70.48	23.78	3.17	137.00
ClimateID0	12345	18/05/2018	0.00	10.83	16.44	7.54	69.68	22.50	2.15	138.00
ClimateID0	12345	19/05/2018	0.00	11.80	17.56	6.77	70.43	23.72	1.75	139.00
ClimateID0	12345	20/05/2018	0.11	13.59	23.13	3.69	73.70	21.41	1.19	140.00
ClimateID0	12345	21/05/2018	0.00	17.67	24.91	10.28	65.47	23.77	1.67	141.00
ClimateID0	12345	22/05/2018	4.18	16.28	22.60	11.52	82.16	14.13	0.93	142.00
ClimateID0	12345	23/05/2018	0.00	17.51	23.50	12.85	77.45	16.86	1.09	143.00
ClimateID0	12345	24/05/2018	0.00	17.14	21.55	10.51	77.90	15.27	1.43	144.00
ClimateID0	12345	25/05/2018	0.00	19.11	26.49	12.35	73.79	26.14	1.28	145.00
ClimateID0	12345	26/05/2018	0.00	20.63	28.13	11.67	67.20	26.47	1.61	146.00
ClimateID0	12345	27/05/2018	5.17	19.76	27.11	13.90	76.31	14.22	1.39	147.00
ClimateID0	12345	28/05/2018	0.11	21.34	29.43	12.84	72.30	24.82	1.04	148.00
ClimateID0	12345	29/05/2018	0.33	20.28	28.43	13.54	78.83	17.29	0.96	149.00
ClimateID0	12345	30/05/2018	0.11	22.00	28.82	14.41	67.66	27.57	1.39	150.00
ClimateID0	12345	31/05/2018	0.00	21.35	27.96	16.06	69.10	19.94	1.21	151.00
ClimateID0	12345	01/06/2018	32.01	17.36	19.93	15.84	87.37	5.48	1.69	152.00
ClimateID0	12345	02/06/2018	0.33	17.81	22.18	12.60	78.53	15.18	1.30	153.00
ClimateID0	12345	03/06/2018	0.11	18.73	24.81	11.90	73.86	27.25	1.00	154.00
ClimateID0	12345	04/06/2018	0.00	19.91	27.05	11.55	69.84	28.18	1.24	155.00
ClimateID0	12345	05/06/2018	0.00	18.17	22.99	14.06	77.90	21.67	1.76	156.00
ClimateID0	12345	06/06/2018	0.00	20.72	29.41	10.05	66.70	27.97	0.83	157.00
ClimateID0	12345	07/06/2018	0.55	21.00	27.22	15.28	71.97	21.43	1.24	158.00
ClimateID0	12345	08/06/2018	0.44	19.34	22.93	16.03	83.17	12.63	1.42	159.00
ClimateID0	12345	09/06/2018	0.00	20.87	26.40	18.01	79.88	16.52	1.70	160.00
ClimateID0	12345	10/06/2018	0.00	20.72	24.83	16.47	77.15	17.75	1.32	161.00
ClimateID0	12345	11/06/2018	4.95	18.29	22.16	15.33	83.33	8.45	1.15	162.00
ClimateID0	12345	12/06/2018	1.76	15.51	17.33	13.60	83.01	11.46	1.70	163.00
ClimateID0	12345	13/06/2018	0.00	13.31	17.85	7.20	76.95	10.31	2.08	164.00
ClimateID0	12345	14/06/2018	3.30	14.50	21.46	5.18	73.72	18.92	1.47	165.00
ClimateID0	12345	15/06/2018	0.11	18.19	23.94	14.16	75.31	18.77	1.26	166.00
ClimateID0	12345	16/06/2018	0.99	18.28	25.18	10.96	72.53	17.44	1.17	167.00
ClimateID0	12345	17/06/2018	0.11	15.97	21.09	11.91	69.80	15.02	1.79	168.00
ClimateID0	12345	18/06/2018	0.00	17.98	22.11	14.36	68.76	10.02	1.71	169.00
ClimateID0	12345	19/06/2018	0.00	17.96	23.14	11.11	78.46	10.35	1.17	170.00
ClimateID0	12345	20/06/2018	0.00	22.31	29.16	16.71	65.65	24.86	1.07	171.00
ClimateID0	12345	21/06/2018	0.00	16.43	20.30	9.19	61.94	21.02	3.33	172.00
ClimateID0	12345	22/06/2018	0.00	12.69	17.44	8.42	64.09	14.50	3.54	173.00
ClimateID0	12345	23/06/2018	0.00	12.60	18.02	8.45	73.43	14.12	2.32	174.00
ClimateID0	12345	24/06/2018	0.00	15.04	19.35	10.04	71.37	17.53	1.88	175.00
ClimateID0	12345	25/06/2018	0.00	15.35	20.91	11.12	77.63	11.06	1.82	176.00
ClimateID0	12345	26/06/2018	0.00	15.68	22.33	10.79	72.86	24.20	1.95	177.00
ClimateID0	12345	27/06/2018	0.00	17.69	26.74	6.84	63.85	26.23	1.23	178.00
ClimateID0	12345	28/06/2018	0.00	19.04	27.75	7.27	59.13	24.64	1.50	179.00
ClimateID0	12345	29/06/2018	0.00	21.80	28.90	14.68	53.63	28.22	1.81	180.00
ClimateID0	12345	30/06/2018	0.00	21.12	29.25	10.98	54.97	25.87	1.42	181.00
ClimateID0	12345	01/07/2018	0.00	19.51	26.44	12.41	39.56	29.76	2.44	182.00
ClimateID0	12345	02/07/2018	0.00	19.15	28.44	8.38	46.78	29.62	1.59	183.00
ClimateID0	12345	03/07/2018	0.00	20.28	29.98	7.54	50.54	28.55	1.14	184.00
ClimateID0	12345	04/07/2018	1.10	19.77	26.84	13.44	73.42	11.78	1.06	185.00
ClimateID0	12345	05/07/2018	7.48	19.85	25.53	13.74	75.50	14.89	1.15	186.00
ClimateID0	12345	06/07/2018	0.00	19.13	25.52	14.58	68.63	21.51	1.96	187.00
ClimateID0	12345	07/07/2018	0.00	19.94	26.57	11.74	58.82	27.09	1.77	188.00
ClimateID0	12345	08/07/2018	0.00	18.87	25.53	10.97	53.90	28.61	2.04	189.00
ClimateID0	12345	09/07/2018	0.00	19.26	24.07	13.62	59.75	21.41	2.31	190.00
ClimateID0	12345	10/07/2018	0.22	15.61	19.13	12.16	70.23	10.55	2.96	191.00
ClimateID0	12345	11/07/2018	0.22	16.12	24.19	11.11	71.65	16.27	1.90	192.00
ClimateID0	12345	12/07/2018	4.51	19.50	25.94	15.28	70.14	17.39	1.51	193.00
ClimateID0	12345	13/07/2018	0.00	20.18	27.71	13.46	61.44	24.18	1.37	194.00
ClimateID0	12345	14/07/2018	0.00	20.57	28.07	11.79	61.17	23.47	1.12	195.00
ClimateID0	12345	15/07/2018	0.00	20.67	28.82	9.91	53.95	27.65	1.14	196.00
ClimateID0	12345	16/07/2018	0.00	21.34	30.16	10.20	47.96	27.44	1.13	197.00
ClimateID0	12345	17/07/2018	8.58	20.53	29.02	13.08	62.49	19.45	1.49	198.00
ClimateID0	12345	18/07/2018	0.44	18.89	26.88	10.13	62.27	26.33	1.08	199.00
ClimateID0	12345	19/07/2018	0.11	19.77	28.33	9.84	60.60	26.16	1.07	200.00
ClimateID0	12345	20/07/2018	1.76	20.28	29.96	11.18	63.80	20.44	1.07	201.00
ClimateID0	12345	21/07/2018	0.11	20.33	27.57	14.00	65.78	17.72	1.37	202.00
ClimateID0	12345	22/07/2018	0.00	21.70	27.69	16.97	55.76	22.69	1.97	203.00
ClimateID0	12345	23/07/2018	0.00	21.40	28.41	13.02	63.73	18.80	0.98	204.00
ClimateID0	12345	24/07/2018	0.00	24.11	32.90	13.80	61.17	21.54	0.81	205.00
ClimateID0	12345	25/07/2018	0.00	26.15	34.90	16.70	56.07	23.69	1.14	206.00
ClimateID0	12345	26/07/2018	0.00	26.27	35.80	17.30	57.23	22.44	1.36	207.00
ClimateID0	12345	27/07/2018	0.00	26.85	35.00	17.00	45.68	26.25	1.59	208.00
ClimateID0	12345	28/07/2018	0.22	23.36	28.64	18.40	55.65	15.78	1.65	209.00
ClimateID0	12345	29/07/2018	0.00	21.52	29.57	14.02	53.05	15.44	1.70	210.00
ClimateID0	12345	30/07/2018	0.00	25.56	33.50	15.50	52.24	21.50	1.47	211.00
ClimateID0	12345	31/07/2018	4.68	24.10	31.82	15.20	56.13	16.67	1.42	212.00
ClimateID0	12345	01/08/2018	0.00	21.87	26.45	16.70	64.27	13.93	1.28	213.00
ClimateID0	12345	02/08/2018	0.00	24.84	33.60	13.80	59.56	24.83	1.17	214.00
ClimateID0	12345	03/08/2018	0.00	27.49	35.50	17.40	50.07	24.38	1.07	215.00
ClimateID0	12345	04/08/2018	0.00	26.36	32.41	20.65	46.28	22.63	2.15	216.00
ClimateID0	12345	05/08/2018	0.00	22.28	27.95	15.61	60.27	22.90	 	217.00
ClimateID0	12345	06/08/2018	0.00	24.13	34.90	11.10	52.36	24.87	1.53	218.00
ClimateID0	12345	07/08/2018	0.00	27.58	36.40	16.30	41.80	23.50	1.85	219.00
ClimateID0	12345	08/08/2018	5.20	22.80	26.81	16.51	61.13	14.60	2.44	220.00
ClimateID0	12345	09/08/2018	0.70	20.22	28.92	14.31	71.04	12.58	2.39	221.00
ClimateID0	12345	10/08/2018	0.10	17.55	23.60	9.73	54.05	21.67	2.73	222.00
ClimateID0	12345	11/08/2018	0.00	17.39	23.19	9.84	54.22	20.34	1.99	223.00
ClimateID0	12345	12/08/2018	0.00	17.73	27.43	7.97	55.85	22.17	1.46	224.00
ClimateID0	12345	13/08/2018	5.70	17.62	23.44	12.38	73.62	11.81	2.21	225.00
ClimateID0	12345	14/08/2018	0.20	18.37	23.60	15.15	75.66	8.61	2.05	226.00
ClimateID0	12345	15/08/2018	0.00	19.53	24.02	15.12	66.58	13.55	0.75	227.00
ClimateID0	12345	16/08/2018	0.00	20.66	30.81	10.87	63.98	21.88	1.06	228.00
ClimateID0	12345	17/08/2018	1.50	17.81	22.19	11.75	74.89	11.17	2.01	229.00
ClimateID0	12345	18/08/2018	0.00	17.73	25.88	9.02	63.54	22.35	1.13	230.00
ClimateID0	12345	19/08/2018	0.00	19.63	28.55	10.32	63.16	21.87	1.20	231.00
ClimateID0	12345	20/08/2018	0.00	20.22	23.15	14.69	70.92	9.75	1.33	232.00
ClimateID0	12345	21/08/2018	0.00	21.16	27.39	15.53	69.05	14.30	0.69	233.00
ClimateID0	12345	22/08/2018	0.00	21.33	30.01	11.91	65.05	20.44	1.17	234.00
ClimateID0	12345	23/08/2018	0.00	21.57	29.33	12.87	65.84	17.66	1.63	235.00
ClimateID0	12345	24/08/2018	0.00	17.47	20.66	13.34	58.73	12.47	2.46	236.00
ClimateID0	12345	25/08/2018	0.50	13.72	18.50	8.50	63.73	12.63	2.80	237.00
ClimateID0	12345	26/08/2018	0.00	13.60	21.31	3.67	59.11	17.21	1.45	238.00
ClimateID0	12345	27/08/2018	3.20	17.46	23.28	12.23	62.39	12.15	3.10	239.00
ClimateID0	12345	28/08/2018	0.00	18.11	24.55	11.72	62.59	17.44	1.32	240.00
ClimateID0	12345	29/08/2018	1.70	17.96	27.67	9.96	70.46	12.64	1.86	241.00
ClimateID0	12345	30/08/2018	0.30	15.97	20.89	10.97	68.28	15.35	2.78	242.00
ClimateID0	12345	31/08/2018	0.00	14.13	20.84	8.22	65.39	14.14	1.35	243.00
ClimateID0	12345	01/09/2018	0.00	12.32	21.14	3.10	65.26	18.43	1.22	244.00
ClimateID0	12345	02/09/2018	0.00	13.70	21.77	3.49	69.05	10.74	0.85	245.00
ClimateID0	12345	03/09/2018	0.40	17.32	21.56	14.55	75.02	7.33	0.70	246.00
ClimateID0	12345	04/09/2018	0.00	19.81	27.21	14.41	74.87	17.06	0.90	247.00
ClimateID0	12345	05/09/2018	0.00	20.62	28.21	15.24	71.28	12.46	0.87	248.00
ClimateID0	12345	06/09/2018	0.00	18.20	20.97	15.42	82.96	6.87	1.28	249.00
ClimateID0	12345	07/09/2018	0.00	14.94	18.74	10.84	72.39	8.79	2.04	250.00
ClimateID0	12345	08/09/2018	0.00	14.17	22.73	5.47	61.25	17.26	1.52	251.00
ClimateID0	12345	09/09/2018	1.30	16.31	25.54	8.26	66.09	14.81	0.80	252.00
ClimateID0	12345	10/09/2018	0.00	18.27	24.49	12.28	60.00	14.42	1.58	253.00
ClimateID0	12345	11/09/2018	0.00	19.78	28.50	10.52	56.75	17.14	2.13	254.00
ClimateID0	12345	12/09/2018	0.40	18.81	26.92	10.14	65.01	16.92	1.94	255.00
ClimateID0	12345	13/09/2018	0.10	14.96	16.97	13.04	83.14	3.78	1.32	256.00
ClimateID0	12345	14/09/2018	0.00	14.64	21.77	6.64	66.87	13.38	1.07	257.00
ClimateID0	12345	15/09/2018	0.00	14.96	21.86	8.18	62.16	12.04	1.73	258.00
ClimateID0	12345	16/09/2018	0.00	14.86	24.69	6.58	64.18	15.89	1.44	259.00
ClimateID0	12345	17/09/2018	0.00	16.54	28.17	6.13	58.27	15.38	1.15	260.00
ClimateID0	12345	18/09/2018	0.00	22.43	32.19	13.03	46.07	15.61	2.37	261.00
ClimateID0	12345	19/09/2018	0.00	20.48	28.78	11.48	63.10	15.05	2.02	262.00
ClimateID0	12345	20/09/2018	0.00	19.80	27.45	11.61	58.57	15.58	2.17	263.00
ClimateID0	12345	21/09/2018	0.00	17.11	22.00	12.82	54.92	5.45	3.83	264.00
ClimateID0	12345	22/09/2018	0.00	12.76	18.29	10.45	67.11	7.94	2.33	265.00
ClimateID0	12345	23/09/2018	0.00	11.02	14.68	8.38	91.63	3.15	2.34	266.00
ClimateID0	12345	24/09/2018	34.10	9.63	14.94	6.21	79.45	11.49	2.14	267.00
ClimateID0	12345	25/09/2018	0.00	8.67	15.87	1.17	74.99	13.97	0.87	268.00
ClimateID0	12345	26/09/2018	0.00	9.50	19.23	2.23	72.22	13.39	1.10	269.00
ClimateID0	12345	27/09/2018	0.00	12.75	25.13	2.95	67.66	15.07	1.27	270.00
ClimateID0	12345	28/09/2018	0.70	8.70	12.86	3.58	87.59	3.18	1.13	271.00
ClimateID0	12345	29/09/2018	0.00	6.81	17.19	-0.78	76.20	13.93	0.86	272.00
ClimateID0	12345	30/09/2018	0.00	8.30	17.59	-0.38	68.89	14.29	1.09	273.00
ClimateID0	12345	01/10/2018	1.50	9.66	13.96	6.73	75.34	8.06	2.64	274.00
ClimateID0	12345	02/10/2018	1.20	9.81	13.67	6.69	78.34	3.07	2.58	275.00
ClimateID0	12345	03/10/2018	0.00	12.39	15.57	4.99	72.02	8.66	2.09	276.00
ClimateID0	12345	04/10/2018	0.00	10.40	18.76	3.27	78.75	7.59	1.06	277.00
ClimateID0	12345	05/10/2018	0.00	12.54	21.70	5.26	73.77	13.02	2.02	278.00
ClimateID0	12345	06/10/2018	0.00	16.00	25.38	7.33	68.88	11.90	1.87	279.00
ClimateID0	12345	07/10/2018	2.20	11.80	15.63	5.15	83.40	4.49	1.52	280.00
ClimateID0	12345	08/10/2018	0.00	8.77	17.23	1.98	78.65	11.64	0.69	281.00
ClimateID0	12345	09/10/2018	0.00	12.09	22.29	4.71	80.90	10.41	1.24	282.00
ClimateID0	12345	10/10/2018	0.00	14.02	23.03	5.49	76.12	11.74	1.87	283.00
ClimateID0	12345	11/10/2018	0.00	16.32	21.84	9.96	70.08	7.84	2.17	284.00
ClimateID0	12345	12/10/2018	0.00	19.00	25.81	13.23	63.47	10.49	2.20	285.00
ClimateID0	12345	13/10/2018	0.00	19.52	27.49	14.10	59.89	10.97	2.36	286.00
ClimateID0	12345	14/10/2018	0.00	18.42	26.01	12.78	59.19	10.81	2.35	287.00
ClimateID0	12345	15/10/2018	0.00	16.79	26.42	8.35	61.36	10.52	1.39	288.00
ClimateID0	12345	16/10/2018	0.00	14.32	25.33	5.99	71.19	9.44	0.97	289.00
ClimateID0	12345	17/10/2018	0.00	14.98	23.60	7.85	71.76	9.38	1.22	290.00
ClimateID0	12345	18/10/2018	0.00	13.27	16.41	8.38	84.43	2.99	1.49	291.00
ClimateID0	12345	19/10/2018	0.00	10.36	16.81	4.90	85.11	8.07	0.66	292.00
ClimateID0	12345	20/10/2018	0.00	8.20	14.09	1.47	81.97	8.45	0.97	293.00
ClimateID0	12345	21/10/2018	0.00	6.84	16.28	-0.37	76.93	9.55	1.39	294.00
ClimateID0	12345	22/10/2018	0.10	7.53	12.42	1.47	86.92	2.16	0.98	295.00
ClimateID0	12345	23/10/2018	0.00	9.61	14.33	4.99	73.88	5.95	2.83	296.00
ClimateID0	12345	24/10/2018	0.60	12.97	15.01	11.87	85.51	2.69	3.73	297.00
ClimateID0	12345	25/10/2018	0.40	11.61	12.50	9.92	79.62	2.79	1.81	298.00
ClimateID0	12345	26/10/2018	1.40	9.15	11.12	6.33	75.62	2.02	2.21	299.00
ClimateID0	12345	27/10/2018	0.00	4.88	7.98	-0.74	83.11	3.66	1.62	300.00
ClimateID0	12345	28/10/2018	0.00	3.40	6.99	-0.89	80.38	3.91	1.74	301.00
ClimateID0	12345	29/10/2018	0.20	5.11	6.42	3.90	81.99	1.77	1.79	302.00
ClimateID0	12345	30/10/2018	11.00	5.62	8.72	3.00	83.47	2.90	3.30	303.00
ClimateID0	12345	31/10/2018	0.00	7.01	10.04	2.69	76.55	3.83	2.51	304.00
ClimateID0	12345	01/11/2018	0.40	8.14	11.17	5.01	79.52	2.07	2.03	305.00
ClimateID0	12345	02/11/2018	0.00	7.53	10.37	-0.22	81.06	3.17	1.30	306.00
ClimateID0	12345	03/11/2018	0.00	2.70	10.32	-2.50	81.49	7.77	1.04	307.00
ClimateID0	12345	04/11/2018	0.00	6.91	11.88	-1.82	83.59	3.51	2.14	308.00
ClimateID0	12345	05/11/2018	0.00	10.34	13.47	8.52	81.72	4.59	2.31	309.00
ClimateID0	12345	06/11/2018	0.00	10.64	16.32	7.25	79.48	5.40	2.38	310.00
ClimateID0	12345	07/11/2018	0.00	12.19	16.79	6.40	67.87	4.47	2.32	311.00
ClimateID0	12345	08/11/2018	0.00	9.78	15.53	2.82	75.54	5.02	0.97	312.00
ClimateID0	12345	09/11/2018	0.00	10.03	15.31	4.71	80.90	5.23	2.02	313.00
ClimateID0	12345	10/11/2018	1.10	12.71	15.33	9.59	75.39	3.18	3.46	314.00
ClimateID0	12345	11/11/2018	9.60	11.86	15.44	9.88	76.43	4.01	2.79	315.00
ClimateID0	12345	12/11/2018	2.10	12.46	19.95	9.86	83.38	6.11	2.04	316.00
ClimateID0	12345	13/11/2018	0.20	10.74	14.67	5.39	73.58	4.86	2.53	317.00
ClimateID0	12345	14/11/2018	0.00	6.80	11.73	3.58	86.32	6.31	2.08	318.00
ClimateID0	12345	15/11/2018	0.00	4.67	8.08	2.50	86.41	6.23	2.97	319.00
ClimateID0	12345	16/11/2018	0.00	6.26	10.72	3.23	77.64	5.73	3.09	320.00
ClimateID0	12345	17/11/2018	0.00	2.82	11.12	-2.58	76.96	5.84	1.54	321.00
ClimateID0	12345	18/11/2018	0.00	-0.36	6.50	-5.66	79.30	5.62	0.99	322.00
ClimateID0	12345	19/11/2018	0.00	1.38	5.38	-4.79	75.18	1.92	2.73	323.00
ClimateID0	12345	20/11/2018	0.00	2.99	4.48	1.95	68.50	1.48	3.85	324.00
ClimateID0	12345	21/11/2018	0.00	2.21	3.40	0.14	80.32	2.03	3.01	325.00
ClimateID0	12345	22/11/2018	0.00	2.66	6.43	-0.55	79.24	4.33	2.04	326.00
ClimateID0	12345	23/11/2018	0.00	2.45	7.48	-0.79	81.89	5.01	3.02	327.00
ClimateID0	12345	24/11/2018	1.80	3.64	6.53	1.17	88.94	1.29	2.06	328.00
ClimateID0	12345	25/11/2018	0.00	4.08	6.06	1.43	91.94	1.61	0.90	329.00
ClimateID0	12345	26/11/2018	0.00	4.73	5.54	4.00	93.39	0.83	0.73	330.00
ClimateID0	12345	27/11/2018	0.00	2.99	6.12	0.07	84.21	3.60	1.20	331.00
ClimateID0	12345	28/11/2018	1.00	3.56	6.58	-0.02	84.52	2.00	3.28	332.00
ClimateID0	12345	29/11/2018	0.00	6.18	10.75	5.30	84.87	0.72	4.06	333.00
ClimateID0	12345	30/11/2018	0.00	9.38	11.70	6.52	75.06	2.29	2.10	334.00
ClimateID0	12345	01/12/2018	0.90	7.66	10.59	2.91	76.99	2.74	2.86	335.00
ClimateID0	12345	02/12/2018	9.10	11.71	15.80	8.58	79.02	2.91	3.43	336.00
ClimateID0	12345	03/12/2018	9.80	12.23	15.22	10.75	81.41	2.41	2.17	337.00
ClimateID0	12345	04/12/2018	4.10	6.16	11.99	0.63	85.06	2.88	2.16	338.00
ClimateID0	12345	05/12/2018	0.10	3.29	8.06	-0.28	89.21	2.81	2.81	339.00
ClimateID0	12345	06/12/2018	0.50	10.38	12.89	6.89	79.96	1.91	2.10	340.00
ClimateID0	12345	07/12/2018	2.80	10.83	12.98	6.18	76.40	2.35	4.03	341.00
ClimateID0	12345	08/12/2018	3.80	7.66	9.96	5.62	74.33	2.17	4.84	342.00
ClimateID0	12345	09/12/2018	9.70	7.93	10.41	5.48	76.23	1.31	5.18	343.00
ClimateID0	12345	10/12/2018	5.40	4.69	7.08	3.14	82.46	1.78	3.78	344.00
ClimateID0	12345	11/12/2018	1.40	3.68	5.23	0.70	83.85	2.41	2.74	345.00
ClimateID0	12345	12/12/2018	0.00	1.71	4.43	-0.57	88.81	2.01	0.77	346.00
ClimateID0	12345	13/12/2018	0.00	0.74	2.85	-2.64	74.49	3.88	1.76	347.00
ClimateID0	12345	14/12/2018	0.00	0.54	1.33	0.07	62.06	1.61	2.02	348.00
ClimateID0	12345	15/12/2018	0.00	-0.13	0.76	-0.78	64.51	1.02	3.68	349.00
ClimateID0	12345	16/12/2018	0.90	0.11	2.78	-2.27	84.38	1.60	3.18	350.00
ClimateID0	12345	17/12/2018	0.20	4.58	8.26	0.58	81.91	2.28	2.24	351.00
ClimateID0	12345	18/12/2018	0.00	4.94	7.26	3.13	79.80	3.38	3.69	352.00
ClimateID0	12345	19/12/2018	0.00	7.20	10.92	3.94	75.87	3.04	2.70	353.00
ClimateID0	12345	20/12/2018	0.00	7.23	9.52	4.85	77.60	3.41	2.69	354.00
ClimateID0	12345	21/12/2018	2.00	10.44	14.55	7.13	71.93	2.77	5.37	355.00
ClimateID0	12345	22/12/2018	3.60	9.78	11.49	6.41	72.58	2.19	3.83	356.00
ClimateID0	12345	23/12/2018	13.30	8.08	10.96	5.41	84.09	0.95	1.77	357.00
ClimateID0	12345	24/12/2018	8.40	4.19	10.45	-1.82	85.40	1.65	2.65	358.00
ClimateID0	12345	25/12/2018	0.00	2.07	6.26	-2.37	79.35	2.79	1.41	359.00
ClimateID0	12345	26/12/2018	0.00	-0.66	4.23	-4.20	85.91	3.83	1.37	360.00
ClimateID0	12345	27/12/2018	0.00	1.08	3.62	-0.68	80.57	2.73	1.61	361.00
ClimateID0	12345	28/12/2018	0.00	1.06	5.71	-2.86	83.58	3.97	0.97	362.00
ClimateID0	12345	29/12/2018	0.80	4.33	8.42	0.64	85.26	1.27	2.38	363.00
ClimateID0	12345	30/12/2018	2.90	7.17	8.49	6.34	80.07	1.32	3.00	364.00
ClimateID0	12345	31/12/2018	2.20	8.11	8.89	7.29	91.53	0.93	1.77	365.00
ClimateID0	12345	01/01/2019	2.80	6.56	8.14	3.67	84.82	0.77	3.57	1.00
ClimateID0	12345	02/01/2019	0.00	3.36	5.44	0.66	75.77	2.30	3.82	2.00
ClimateID0	12345	03/01/2019	0.00	2.37	3.80	-0.10	87.12	1.47	2.34	3.00
ClimateID0	12345	04/01/2019	0.10	2.82	3.92	2.05	87.94	1.34	2.80	4.00
ClimateID0	12345	05/01/2019	3.60	4.75	5.81	2.45	91.65	0.89	4.67	5.00
ClimateID0	12345	06/01/2019	0.10	4.54	5.11	3.93	89.76	1.24	3.28	6.00
ClimateID0	12345	07/01/2019	1.70	5.14	7.81	3.28	84.09	1.79	1.88	7.00
