Trial;sampling date;treatment ;plot;fieldrep;position;trt_position;main crop;depth;RLDtotal_cmcm3;RLDtotal_cmcm3;RLDBP_cmcm3;RLU total;RLU bulk;RLU BP;Kästchen;Counting;EC;comment
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;65;0,2;0;0,2;;5;;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;65;0,24;0;0,24;;6;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;65;0,08;0;0,08;;2;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;65;0,28;0;0,28;;7;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;65;0,24;0,16;0,4;;6;4;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;65;0,16;0;0,16;;4;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0;0,92;0,92;;0;23;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,12;0;0,12;;3;;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,2;0;0,2;;5;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,2;0;0,2;;5;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,12;0;0,12;;3;;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,6;0;0,6;;15;;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,28;0;0,28;;7;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,12;0,96;1,08;;3;24;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,08;0,44;0,52;;2;11;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,16;0;0,16;;4;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,08;0,44;0,52;;2;11;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,28;0;0,28;;7;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,36;0;0,36;;9;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;65;0,2;0;0,2;;5;;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;60;0,12;0,48;0,6;;3;12;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;60;0,2;0;0,2;;5;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;60;0,12;0;0,12;;3;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;60;0,52;0;0,52;;13;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;60;0,44;0,36;0,8;;11;9;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;60;0,36;0;0,36;;9;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,08;0;0,08;;2;;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,12;0,64;0,76;;3;16;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,08;0;0,08;;2;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,28;0;0,28;;7;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,04;0,56;0,6;;1;14;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,44;0;0,44;;11;;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,4;0;0,4;;10;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,56;0,44;1;;14;11;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,36;0;0,36;;9;;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,24;0;0,24;;6;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,24;0;0,24;;6;;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,2;0;0,2;;5;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,44;0;0,44;;11;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;60;0,56;0;0,56;;14;;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;55;0,08;0,68;0,76;;2;17;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;55;0,12;0;0,12;;3;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;55;0,2;0;0,2;;5;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;55;1,16;0;1,16;;29;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;55;1,52;0;1,52;;38;;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;55;1,12;0;1,12;;28;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,2;0;0,2;;5;;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,28;0;0,28;;7;;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,16;0;0,16;;4;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,04;0;0,04;;1;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,44;0;0,44;;11;;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,04;1;1,04;;1;25;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,24;0;0,24;;6;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,28;0;0,28;;7;;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,04;0,44;0,48;;1;11;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,28;0;0,28;;7;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,2;0;0,2;;5;;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,16;0;0,16;;4;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,2;0;0,2;;5;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;55;0,44;0;0,44;;11;;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;50;0,12;0;0,12;;3;;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;50;0,08;0;0,08;;2;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;50;0,24;0;0,24;;6;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;50;1,32;0;1,32;;33;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;50;1,72;0;1,72;;43;;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;50;1,08;0;1,08;;27;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,12;0;0,12;;3;;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,08;0;0,08;;2;;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,12;0;0,12;;3;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,04;0;0,04;;1;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,08;0;0,08;;2;;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,08;0,72;0,8;;2;18;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,08;0;0,08;;2;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,72;0;0,72;;18;;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,12;0;0,12;;3;;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,08;0;0,08;;2;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,2;0;0,2;;5;;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,24;0;0,24;;6;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,04;0;0,04;;1;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;50;0,2;0;0,2;;5;;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;45;0,2;0;0,2;;5;;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;45;0,12;0;0,12;;3;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;45;0,4;0;0,4;;10;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;45;0,96;0;0,96;;24;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;45;1,84;0;1,84;;46;;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;45;1,6;0;1,6;;40;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,08;0;0,08;;2;;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,24;0;0,24;;6;;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,16;0;0,16;;4;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,08;0;0,08;;2;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,12;0;0,12;;3;;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,08;0,52;0,6;;2;13;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,04;0;0,04;;1;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,36;0;0,36;;9;;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,12;0;0,12;;3;;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,08;0;0,08;;2;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,28;0;0,28;;7;;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,08;0;0,08;;2;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,08;0;0,08;;2;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;45;0,04;0,64;0,68;;1;16;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;40;0,12;0;0,12;;3;;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;40;0,28;0;0,28;;7;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;40;0,52;0;0,52;;13;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;40;1,08;0;1,08;;27;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;40;1,8;0;1,8;;45;;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;40;1,16;0;1,16;;29;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,44;0;0,44;;11;;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,28;0;0,28;;7;;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,2;0;0,2;;5;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,16;0;0,16;;4;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,2;0;0,2;;5;;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,12;0;0,12;;3;;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,2;0;0,2;;5;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;1,2;0;1,2;;30;;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,2;0;0,2;;5;;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,28;0;0,28;;7;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,44;0;0,44;;11;;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,12;0;0,12;;3;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,2;0;0,2;;5;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;40;0,28;0;0,28;;7;;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;35;0,16;0;0,16;;4;;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;35;0,92;0;0,92;;23;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;35;0,48;0;0,48;;12;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;35;1,56;0;1,56;;39;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;35;2,12;0;2,12;;53;;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;35;1,4;0;1,4;;35;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,2;0;0,2;;5;;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,24;0;0,24;;6;;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,08;0;0,08;;2;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,08;0;0,08;;2;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,4;0;0,4;;10;;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,16;0;0,16;;4;;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,2;0;0,2;;5;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,68;0;0,68;;17;;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,16;0;0,16;;4;;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,28;0;0,28;;7;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,44;0;0,44;;11;;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,2;0;0,2;;5;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,12;0;0,12;;3;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;35;0,24;0;0,24;;6;;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;30;0,2;0;0,2;;5;;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;30;0,32;0;0,32;;8;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;30;0,44;0;0,44;;11;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;30;1,4;0;1,4;;35;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;30;1,96;0;1,96;;49;;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;30;0,96;0;0,96;;24;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,24;0;0,24;;6;;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,32;0;0,32;;8;;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,4;0;0,4;;10;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,16;0;0,16;;4;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,24;0;0,24;;6;;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,24;0;0,24;;6;;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,6;0;0,6;;15;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,44;0;0,44;;11;;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,56;0;0,56;;14;;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,52;0;0,52;;13;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,48;0;0,48;;12;;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,28;0;0,28;;7;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,2;0;0,2;;5;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;30;0,16;0;0,16;;4;;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;25;0,12;0;0,12;;3;;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;25;0,44;0;0,44;;11;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;25;0,56;0;0,56;;14;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;25;0,92;0;0,92;;23;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;25;1;0;1;;25;;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;25;1,48;0;1,48;;37;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,44;0;0,44;;11;;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,4;0;0,4;;10;;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,4;0;0,4;;10;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,36;0;0,36;;9;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,56;0;0,56;;14;;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,28;0;0,28;;7;;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,44;0;0,44;;11;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,84;0;0,84;;21;;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,36;0;0,36;;9;;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,64;0;0,64;;16;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,44;0;0,44;;11;;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,44;0;0,44;;11;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,36;0;0,36;;9;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;25;0,44;0;0,44;;11;;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;20;0,52;0;0,52;;13;;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;20;0,68;0;0,68;;17;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;20;0,52;0;0,52;;13;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;20;1,32;0;1,32;;33;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;20;1,08;0;1,08;;27;;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;20;1,12;0;1,12;;28;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,28;0;0,28;;7;;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,32;0;0,32;;8;;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,4;0;0,4;;10;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,52;0;0,52;;13;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,72;0;0,72;;18;;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,08;0,16;0,24;;2;4;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,16;0;0,16;;4;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;1,12;0;1,12;;28;;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;1,4;0;1,4;;35;;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;1,08;0;1,08;;27;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,8;0;0,8;;20;;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,72;0;0,72;;18;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,36;0;0,36;;9;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;20;0,44;0;0,44;;11;;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;15;0,8;0;0,8;;20;;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;15;1,12;0;1,12;;28;;9;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;15;1,4;0;1,4;;35;;10;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;15;0,96;0;0,96;;24;;11;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;15;1,08;0;1,08;;27;;12;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;15;1,96;0;1,96;;49;;13;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;0,8;0;0,8;;20;;1;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;0,68;0;0,68;;17;;2;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;1,04;0;1,04;;26;;3;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;0,68;0;0,68;;17;;4;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;1,4;0;1,4;;35;;5;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;0,88;0;0,88;;22;;6;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;0,36;0;0,36;;9;;7;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;1,32;0;1,32;;33;;14;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;1,16;0;1,16;;29;;15;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;0,84;0;0,84;;21;;16;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;1,24;0;1,24;;31;;17;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;0,96;0;0,96;;24;;18;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;0,36;0;0,36;;9;;19;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;near;DLBnearmel;winter wheat;15;0,48;0;0,48;;12;;20;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;10;1,2;0;1,2;;30;;8;1;61;
CF I-2;28.5.-7.6.2019;4;10;2;at;DLBmel;winter wheat;10;1,28;0;1,28;;32;;9;1;61;
